user_id,group_id,primary_topic,secondary_topic,activity_level,planned_events
930,5,5,9,0.427744,57
931,6,6,1,0.489204,22
932,7,7,2,0.718174,141
933,8,8,11,0.446312,58
934,9,9,11,0.591716,59
935,10,10,0,0.583625,45
936,11,11,7,0.416766,69
937,0,0,9,0.371117,53
938,1,1,4,0.685901,137
939,2,2,11,0.516143,56
940,3,3,5,0.362023,60
941,4,4,5,0.507793,74
942,5,5,8,0.372824,37
943,6,6,9,0.452106,33
944,7,7,8,0.426051,33
945,8,8,6,1.302975,774
946,9,9,3,1.233247,535
947,10,10,1,0.770610,140
948,11,11,7,0.428998,37
949,0,0,4,0.353420,53
950,1,1,7,0.849512,177
951,2,2,3,0.483203,51
952,3,3,1,0.698123,161
953,4,4,8,1.371265,686
954,5,5,9,0.801603,203
955,6,6,5,0.516440,51
956,7,7,10,0.516512,66
957,8,8,11,0.564171,22
958,9,9,10,0.764592,139
959,10,10,6,0.873138,126
960,11,11,10,0.768723,141
961,0,0,9,0.418809,31
962,1,1,9,0.503953,48
963,2,2,1,0.736147,242
964,3,3,7,0.466454,78
965,4,4,5,0.392827,56
966,5,5,3,0.554421,66
967,6,6,7,0.409219,30
968,7,7,0,0.889098,102
969,8,8,0,0.510752,20
970,9,9,1,0.415846,39
971,10,10,5,0.435938,69
972,11,11,8,0.533610,77
973,0,0,2,0.422273,61
974,1,1,7,0.583300,41
975,2,2,6,0.368607,20
976,3,3,10,0.461406,46
977,4,4,11,0.451699,43
978,5,5,7,0.499201,79
979,6,6,9,0.565087,67
980,7,7,4,0.528392,40
981,8,8,11,0.705208,202
982,9,9,3,0.388179,47
983,10,10,3,0.583369,55
984,11,11,1,0.381491,25
985,0,0,10,0.508660,31
986,1,1,2,0.412213,72
987,2,2,11,0.587806,47
988,3,3,9,0.476213,77
989,4,4,7,0.683601,191
990,5,5,9,0.673508,92
991,6,6,5,0.495034,27
992,7,7,0,0.412878,47
993,8,8,10,0.394867,50
994,9,9,7,0.498701,72
995,10,10,3,0.700982,132
996,11,11,7,0.981754,943
997,0,0,7,0.539224,72
998,1,1,3,0.824914,212
999,2,2,10,0.850462,140
1000,3,3,2,0.883431,157
1001,4,4,5,0.541597,67
1002,5,5,11,0.408988,48
1003,6,6,8,0.746340,177
1004,7,7,2,0.424059,30
1005,8,8,10,0.853047,165
1006,9,9,5,0.393750,38
1007,10,10,8,0.803471,135
1008,11,11,2,0.596976,38
1009,0,0,2,0.415001,36
1010,1,1,3,0.395306,30
1011,2,2,3,0.406621,51
1012,3,3,5,1.365784,500
1013,4,4,7,0.401246,79
1014,5,5,3,0.805453,208
1015,6,6,4,0.500041,55
1016,7,7,8,0.511866,34
1017,8,8,11,0.405300,37
1018,9,9,7,0.385542,22
1019,10,10,6,0.774240,176
1020,11,11,6,0.350240,53
1021,0,0,4,0.436482,52
1022,1,1,8,0.740084,204
1023,2,2,10,0.586786,30
1024,3,3,5,0.871213,180
1025,4,4,0,0.675408,214
1026,5,5,3,0.576070,55
1027,6,6,4,0.688861,244
1028,7,7,2,0.661449,162
1029,8,8,6,0.757135,82
1030,9,9,10,0.418382,27
1031,10,10,2,0.471038,43
1032,11,11,9,0.396269,23
1033,0,0,10,0.564362,38
1034,1,1,3,0.860388,178
1035,2,2,6,0.450821,74
1036,3,3,1,0.544010,69
1037,4,4,9,0.418021,49
1038,5,5,6,0.409340,42
1039,6,6,11,0.580482,69
1040,7,7,3,0.375281,38
1041,8,8,7,0.462018,39
1042,9,9,0,0.555693,49
1043,10,10,6,0.507747,44
1044,11,11,9,0.535671,67
1045,0,0,3,0.652861,100
1046,1,1,0,0.447611,73
1047,2,2,10,0.544163,31
1048,3,3,9,0.758654,185
1049,4,4,8,0.377468,25
1050,5,5,10,0.451697,47
1051,6,6,7,0.975302,502
1052,7,7,9,0.386773,27
1053,8,8,2,0.425159,29
1054,9,9,0,0.542828,34
1055,10,10,0,0.390509,34
1056,11,11,8,0.549910,42
1057,0,0,2,0.475114,56
1058,1,1,9,0.702187,238
1059,2,2,6,0.521635,32
1060,3,3,10,0.447146,71
1061,4,4,5,1.009480,514
1062,5,5,9,0.409290,24
1063,6,6,0,0.353297,64
1064,7,7,11,0.404755,77
1065,8,8,4,0.552993,78
1066,9,9,4,0.493334,50
1067,10,10,7,0.376482,28
1068,11,11,4,0.540370,33
1069,0,0,9,1.215909,469
1070,1,1,3,0.529574,40
1071,2,2,9,0.442110,56
1072,3,3,5,0.596012,63
1073,4,4,11,0.435415,77
1074,5,5,8,0.590482,37
1075,6,6,2,0.551663,70
1076,7,7,0,0.588133,45
1077,8,8,1,0.536832,30
1078,9,9,2,0.418985,41
1079,10,10,1,0.395685,70
1080,11,11,1,1.154683,952
1081,0,0,2,0.532616,78
1082,1,1,3,0.584028,23
1083,2,2,4,0.377506,38
1084,3,3,0,0.699644,202
1085,4,4,7,0.557387,35
1086,5,5,10,0.468767,35
1087,6,6,1,0.536289,32
1088,7,7,9,0.774446,204
1089,8,8,0,0.448195,29
1090,9,9,6,0.789870,206
1091,10,10,8,0.476933,31
1092,11,11,1,0.751365,250
1093,0,0,10,0.435703,44
1094,1,1,6,0.389588,25
1095,2,2,6,0.544032,40
1096,3,3,9,0.446691,74
1097,4,4,5,0.847311,131
1098,5,5,11,0.377164,26
1099,6,6,3,1.263091,403
1100,7,7,8,0.426834,22
1101,8,8,3,0.520124,65
1102,9,9,2,0.351526,23
1103,10,10,7,0.469538,34
1104,11,11,2,0.502332,47
1105,0,0,9,0.355275,26
1106,1,1,3,0.569264,43
1107,2,2,5,0.451111,79
1108,3,3,4,0.544449,33
1109,4,4,0,0.841295,230
1110,5,5,7,0.502341,39
1111,6,6,9,0.375642,35
1112,7,7,11,0.424124,40
1113,8,8,7,0.415664,71
1114,9,9,3,0.441331,27
1115,10,10,6,0.853676,213
1116,11,11,2,0.859490,101
1117,0,0,2,0.815568,140
1118,1,1,3,0.399757,76
1119,2,2,3,0.411980,31
1120,3,3,11,0.666601,116
1121,4,4,3,0.508503,22
1122,5,5,1,0.508703,30
1123,6,6,7,0.383003,61
1124,7,7,3,0.534986,22
1125,8,8,6,0.514550,61
1126,9,9,7,0.808590,243
1127,10,10,8,0.468416,63
1128,11,11,9,0.652339,141
1129,0,0,3,0.389955,46
1130,1,1,0,0.740439,195
1131,2,2,0,0.372028,70
1132,3,3,9,0.502080,46
1133,4,4,0,0.458461,64
1134,5,5,9,0.405966,57
1135,6,6,5,0.504462,57
1136,7,7,9,0.652175,243
1137,8,8,1,0.402639,55
1138,9,9,11,0.370850,74
1139,10,10,4,0.378130,33
1140,11,11,6,0.393198,34
1141,0,0,4,0.521071,33
1142,1,1,8,0.351137,40
1143,2,2,7,1.098265,954
1144,3,3,7,0.542468,29
1145,4,4,10,0.448626,26
1146,5,5,11,0.586351,75
1147,6,6,1,0.399211,53
1148,7,7,4,0.579908,75
1149,8,8,9,0.523290,28
1150,9,9,1,0.560212,39
1151,10,10,6,0.867396,160
1152,11,11,3,0.433272,43
1153,0,0,11,1.251258,927
1154,1,1,8,0.584086,56
1155,2,2,6,0.448642,62
1156,3,3,1,0.837570,206
1157,4,4,0,0.516261,78
1158,5,5,8,0.493478,59
1159,6,6,4,0.442234,37
1160,7,7,0,0.574588,20
1161,8,8,1,1.358334,770
1162,9,9,11,0.562283,77
1163,10,10,4,0.438693,74
1164,11,11,3,0.487566,63
1165,0,0,6,0.467095,24
1166,1,1,4,0.865912,150
1167,2,2,3,1.217005,337
1168,3,3,1,0.499028,26
1169,4,4,0,0.662678,193
1170,5,5,9,0.566798,49
1171,6,6,3,0.357749,34
1172,7,7,4,0.476794,42
1173,8,8,7,0.719132,177
1174,9,9,11,0.435171,52
1175,10,10,9,0.754996,190
1176,11,11,4,0.482135,57
1177,0,0,10,0.650247,107
1178,1,1,10,0.420958,58
1179,2,2,0,0.901676,258
1180,3,3,10,0.433924,24
1181,4,4,9,0.453951,40
1182,5,5,6,0.510633,61
1183,6,6,5,0.592343,71
1184,7,7,6,0.486942,80
1185,8,8,2,0.742379,200
1186,9,9,5,1.315701,252
1187,10,10,9,1.223188,982
1188,11,11,9,0.393562,51
1189,0,0,2,0.718779,244
1190,1,1,4,0.599825,68
1191,2,2,9,0.686966,145
1192,3,3,0,0.420897,67
1193,4,4,5,0.517187,21
1194,5,5,11,0.778516,145
1195,6,6,1,0.455970,41
1196,7,7,1,0.818038,193
1197,8,8,10,0.479787,39
1198,9,9,4,0.472625,39
1199,10,10,5,0.819854,197
1200,11,11,4,0.783447,236
1201,0,0,1,0.733534,147
1202,1,1,7,0.599178,75
1203,2,2,11,0.406803,40
1204,3,3,8,0.663950,102
1205,4,4,0,0.439485,70
1206,5,5,9,0.512377,73
1207,6,6,2,0.356151,61
1208,7,7,5,0.665501,142
1209,8,8,1,0.354115,73
1210,9,9,6,0.820394,99
1211,10,10,0,0.469558,75
1212,11,11,5,0.833013,118
1213,0,0,3,0.702557,196
1214,1,1,4,0.404800,23
1215,2,2,1,0.431237,45
1216,3,3,11,0.688085,228
1217,4,4,6,0.499104,58
1218,5,5,9,0.479293,65
1219,6,6,1,0.418348,60
1220,7,7,11,0.580752,67
1221,8,8,10,0.419452,42
1222,9,9,1,0.493972,44
1223,10,10,1,0.738015,213
1224,11,11,8,0.470344,51
1225,0,0,11,0.575985,59
1226,1,1,3,1.224443,660
1227,2,2,5,0.590909,65
1228,3,3,5,0.591037,73
1229,4,4,11,0.499694,80
1230,5,5,4,0.476645,24
1231,6,6,0,0.555070,60
1232,7,7,4,0.554631,60
1233,8,8,3,0.593130,33
1234,9,9,6,0.501589,65
1235,10,10,6,0.505154,46
1236,11,11,5,0.718728,176
1237,0,0,5,0.870919,239
1238,1,1,0,0.866316,173
1239,2,2,6,0.509848,78
1240,3,3,4,0.884678,198
1241,4,4,0,0.385049,69
1242,5,5,4,0.556692,45
1243,6,6,11,0.598276,20
1244,7,7,6,0.434725,36
1245,8,8,6,0.391683,63
1246,9,9,10,0.787482,183
1247,10,10,4,0.374761,66
1248,11,11,4,0.565061,63
1249,0,0,7,0.367647,37
1250,1,1,4,0.587680,27
1251,2,2,4,0.524099,24
1252,3,3,10,0.441242,45
1253,4,4,9,0.839433,192
1254,5,5,4,0.391142,68
1255,6,6,1,0.414135,43
1256,7,7,10,0.370384,55
1257,8,8,4,0.485025,70
1258,9,9,0,0.416650,49
1259,10,10,7,0.414607,58
1260,11,11,1,0.423904,40
1261,0,0,10,0.406057,69
1262,1,1,7,0.502244,70
1263,2,2,9,0.586533,50
1264,3,3,5,0.724410,131
1265,4,4,9,0.854704,84
1266,5,5,4,0.499290,46
1267,6,6,11,0.527275,74
1268,7,7,6,0.502880,62
1269,8,8,5,0.379233,77
1270,9,9,4,0.577784,61
1271,10,10,4,0.401288,64
1272,11,11,8,0.423398,76
1273,0,0,2,0.429573,22
1274,1,1,10,0.582417,59
1275,2,2,11,0.486671,57
1276,3,3,6,0.412412,51
1277,4,4,6,0.863706,240
1278,5,5,10,0.890821,233
1279,6,6,0,0.728909,113
1280,7,7,11,0.352616,63
1281,8,8,5,0.557554,25
1282,9,9,2,0.392588,37
1283,10,10,2,0.851314,134
1284,11,11,2,0.456353,22
1285,0,0,9,0.573899,21
1286,1,1,8,0.526008,44
1287,2,2,7,0.798776,91
1288,3,3,6,0.745763,192
1289,4,4,8,0.506849,46
1290,5,5,9,0.597101,57
1291,6,6,11,0.480879,78
1292,7,7,4,0.528419,20
1293,8,8,7,0.416910,68
1294,9,9,5,0.365033,47
1295,10,10,4,1.360970,573
1296,11,11,4,0.842470,123
1297,0,0,1,0.560659,34
1298,1,1,8,0.879902,105
1299,2,2,8,0.374795,33
1300,3,3,2,0.578176,43
1301,4,4,1,0.596530,47
1302,5,5,7,0.595443,45
1303,6,6,2,0.493433,24
1304,7,7,1,0.483395,34
1305,8,8,9,0.371160,40
1306,9,9,0,0.429970,77
1307,10,10,0,0.369112,55
1308,11,11,7,0.380600,33
1309,0,0,1,0.395824,23
1310,1,1,2,0.840229,144
1311,2,2,7,0.427842,62
1312,3,3,9,0.424311,56
1313,4,4,10,0.881302,96
1314,5,5,0,0.550057,67
1315,6,6,8,0.553707,32
1316,7,7,2,1.091363,760
1317,8,8,9,0.585630,49
1318,9,9,0,0.353068,61
1319,10,10,7,0.592274,28
1320,11,11,0,0.713213,122
1321,0,0,5,0.558087,68
1322,1,1,4,0.896930,197
1323,2,2,11,0.514132,40
1324,3,3,4,0.445646,42
1325,4,4,11,0.450470,58
1326,5,5,3,0.403181,32
1327,6,6,10,0.435630,73
1328,7,7,11,0.504776,73
1329,8,8,11,0.891998,232
1330,9,9,5,0.483239,46
1331,10,10,2,0.570196,39
1332,11,11,7,0.356802,50
1333,0,0,3,0.429751,61
1334,1,1,0,0.359654,65
1335,2,2,1,0.754314,249
1336,3,3,11,0.841445,198
1337,4,4,8,0.429286,39
1338,5,5,10,0.797524,88
1339,6,6,9,0.425975,61
1340,7,7,0,0.395766,29
1341,8,8,0,0.442447,70
1342,9,9,1,0.767035,176
1343,10,10,7,0.597365,65
1344,11,11,4,0.543018,58
1345,0,0,10,0.827958,115
1346,1,1,6,1.285865,793
1347,2,2,7,0.710759,189
1348,3,3,7,0.476624,25
1349,4,4,3,0.934503,518
1350,5,5,9,0.410983,35
1351,6,6,3,0.363819,70
1352,7,7,5,0.428857,79
1353,8,8,4,1.082266,839
1354,9,9,1,0.650885,91
1355,10,10,9,0.767129,248
1356,11,11,9,0.459989,35
1357,0,0,3,0.381045,61
1358,1,1,0,0.445453,77
1359,2,2,1,0.389893,41
1360,3,3,9,0.872821,130
1361,4,4,5,0.481816,68
1362,5,5,8,0.562815,34
1363,6,6,4,0.593339,80
1364,7,7,11,0.416554,79
1365,8,8,3,1.324843,254
1366,9,9,3,0.558048,64
1367,10,10,9,0.573882,60
1368,11,11,4,0.383789,71
1369,0,0,8,0.432828,33
1370,1,1,2,0.599578,61
1371,2,2,5,0.466163,33
1372,3,3,5,0.732332,93
1373,4,4,3,0.496922,80
1374,5,5,2,0.878175,90
1375,6,6,1,0.421306,47
1376,7,7,6,0.837109,203
1377,8,8,11,0.424549,22
1378,9,9,7,0.498941,23
1379,10,10,1,0.799429,85
1380,11,11,8,0.405197,31
1381,0,0,3,0.423239,50
1382,1,1,4,0.350962,51
1383,2,2,10,0.465326,65
1384,3,3,5,0.506640,79
1385,4,4,0,0.422953,20
1386,5,5,8,0.404827,55
1387,6,6,10,0.458826,31
1388,7,7,6,0.589354,32
1389,8,8,6,0.350000,57
1390,9,9,2,0.469537,40
1391,10,10,0,0.569563,73
1392,11,11,5,0.398763,50
1393,0,0,9,0.400202,60
1394,1,1,4,0.376612,80
1395,2,2,10,0.401047,60
1396,3,3,0,0.372995,32
1397,4,4,1,0.373955,23
1398,5,5,10,0.522277,46
1399,6,6,3,0.414620,80
1400,7,7,1,0.531483,66
1401,8,8,1,0.388606,22
1402,9,9,4,0.513266,76
1403,10,10,5,0.574956,72
1404,11,11,1,0.525509,75
1405,0,0,9,0.552014,25
1406,1,1,5,0.360583,31
1407,2,2,8,0.744927,247
1408,3,3,7,0.484167,76
1409,4,4,10,0.838261,233
1410,5,5,7,0.401920,71
1411,6,6,2,0.561014,43
1412,7,7,11,0.896109,243
1413,8,8,10,0.553660,29
1414,9,9,1,0.425761,26
1415,10,10,6,0.543777,80
1416,11,11,0,0.831937,181
1417,0,0,10,0.549377,68
1418,1,1,10,0.515998,69
1419,2,2,1,0.579707,63
1420,3,3,11,0.584320,60
1421,4,4,2,0.531740,35
1422,5,5,10,0.597819,20
1423,6,6,2,1.253512,891
1424,7,7,2,0.579215,50
1425,8,8,1,0.597583,74
1426,9,9,4,0.574953,61
1427,10,10,1,0.439271,50
1428,11,11,1,0.436250,79
1429,0,0,11,0.819659,119
1430,1,1,3,0.578352,71
1431,2,2,10,0.434832,43
1432,3,3,4,0.499799,37
1433,4,4,10,0.830306,211
1434,5,5,9,0.940046,924
1435,6,6,0,0.359142,52
1436,7,7,5,0.350226,69
1437,8,8,1,0.459591,20
1438,9,9,3,0.580728,41
1439,10,10,11,0.374427,29
1440,11,11,1,0.721148,117
1441,0,0,2,0.408606,44
1442,1,1,2,0.788259,86
1443,2,2,7,0.447067,38
1444,3,3,0,0.374276,46
1445,4,4,7,0.363881,64
1446,5,5,4,0.704078,93
1447,6,6,10,0.531309,67
1448,7,7,9,0.362644,35
1449,8,8,6,0.595242,72
1450,9,9,6,1.362827,411
1451,10,10,0,0.473037,59
1452,11,11,2,0.479905,56
1453,0,0,1,0.350821,35
1454,1,1,2,1.192392,908
1455,2,2,9,1.279427,523
1456,3,3,4,1.079895,834
1457,4,4,2,0.780073,213
1458,5,5,6,0.475232,64
1459,6,6,7,0.537544,21
1460,7,7,11,0.482621,44
1461,8,8,9,1.260978,468
1462,9,9,2,0.430644,71
1463,10,10,11,0.553938,55
1464,11,11,10,0.455982,72
1465,0,0,8,0.536609,69
1466,1,1,2,0.718996,244
1467,2,2,7,0.380057,39
1468,3,3,9,0.383824,70
1469,4,4,3,0.832628,130
1470,5,5,1,0.804374,181
1471,6,6,1,0.566819,42
1472,7,7,6,0.515028,74
1473,8,8,6,0.511899,64
1474,9,9,4,0.503108,50
1475,10,10,3,0.421978,60
1476,11,11,7,0.419412,26
1477,0,0,1,0.467591,49
1478,1,1,3,0.580210,78
1479,2,2,11,0.837709,137
1480,3,3,7,0.850649,244
1481,4,4,1,0.780080,172
1482,5,5,10,0.534477,74
1483,6,6,4,0.550908,69
1484,7,7,4,0.465203,49
1485,8,8,1,0.366239,22
1486,9,9,4,0.495083,69
1487,10,10,7,0.776968,201
1488,11,11,8,0.853579,149
1489,0,0,5,0.515259,40
1490,1,1,2,0.378794,26
1491,2,2,5,0.429129,29
1492,3,3,7,0.582272,29
1493,4,4,8,0.365958,45
1494,5,5,8,0.351683,69
1495,6,6,2,0.570275,28
1496,7,7,0,0.424466,23
1497,8,8,10,0.361654,49
1498,9,9,1,0.540774,78
1499,10,10,1,0.384779,24
1500,11,11,1,0.529150,20
1501,0,0,4,0.364678,29
1502,1,1,4,0.443933,37
1503,2,2,4,0.833592,133
1504,3,3,8,0.495158,38
1505,4,4,5,0.479892,75
1506,5,5,3,0.557347,29
1507,6,6,10,0.664603,119
1508,7,7,4,0.512629,50
1509,8,8,11,0.800845,162
1510,9,9,11,0.888967,186
1511,10,10,6,0.494624,42
1512,11,11,5,0.509560,54
1513,0,0,1,0.834591,165
1514,1,1,9,0.509841,56
1515,2,2,3,0.745642,111
1516,3,3,6,0.409676,32
1517,4,4,6,0.511464,69
1518,5,5,2,1.318744,812
1519,6,6,10,1.266857,817
1520,7,7,3,0.546579,75
1521,8,8,1,0.535680,50
1522,9,9,2,0.551772,36
1523,10,10,6,0.547517,33
1524,11,11,0,0.587290,32
1525,0,0,5,0.561050,59
1526,1,1,5,0.404462,34
1527,2,2,7,0.482213,67
1528,3,3,7,0.477701,38
1529,4,4,8,0.391967,78
1530,5,5,7,0.416338,61
1531,6,6,5,0.865051,174
1532,7,7,6,0.669460,117
1533,8,8,11,0.858387,84
1534,9,9,1,0.579444,56
1535,10,10,5,0.461713,71
1536,11,11,10,0.815378,87
1537,0,0,4,0.822193,168
1538,1,1,11,0.510705,57
1539,2,2,1,0.723977,131
1540,3,3,11,0.538554,35
1541,4,4,8,0.499014,20
1542,5,5,0,0.527268,49
1543,6,6,8,0.403878,79
1544,7,7,2,0.468421,66
1545,8,8,5,0.484134,24
1546,9,9,1,0.837819,218
1547,10,10,0,0.366082,23
1548,11,11,4,0.370369,62
1549,0,0,2,0.738406,226
1550,1,1,5,0.563620,72
1551,2,2,4,0.476834,36
1552,3,3,11,0.704628,198
1553,4,4,6,0.416356,69
1554,5,5,10,0.451308,47
1555,6,6,3,0.554902,63
1556,7,7,6,0.688873,146
1557,8,8,1,0.855532,247
1558,9,9,1,0.512511,71
1559,10,10,11,0.774877,121
1560,11,11,9,0.583056,62
1561,0,0,10,0.403514,26
1562,1,1,0,0.504184,27
1563,2,2,10,0.384264,23
1564,3,3,5,0.371539,50
1565,4,4,3,0.371189,71
1566,5,5,11,0.853414,206
1567,6,6,7,0.457700,61
1568,7,7,5,0.509634,79
1569,8,8,11,0.453974,65
1570,9,9,11,0.366085,22
1571,10,10,2,0.418159,35
1572,11,11,8,0.424082,61
1573,0,0,1,0.679629,192
1574,1,1,6,0.431193,80
1575,2,2,10,0.511689,64
1576,3,3,8,0.497534,28
1577,4,4,3,0.469168,20
1578,5,5,3,0.435243,43
1579,6,6,3,0.486294,24
1580,7,7,1,0.677940,89
1581,8,8,5,0.529457,59
1582,9,9,7,0.588684,21
1583,10,10,6,0.799713,177
1584,11,11,10,0.477856,36
1585,0,0,10,0.510512,35
1586,1,1,2,0.390312,72
1587,2,2,10,0.393908,32
1588,3,3,0,0.857786,132
1589,4,4,7,0.461040,50
1590,5,5,11,0.879846,191
1591,6,6,5,1.099160,636
1592,7,7,6,0.883811,250
1593,8,8,6,0.529874,55
1594,9,9,10,0.516534,30
1595,10,10,7,0.532052,32
1596,11,11,2,0.360272,30
1597,0,0,8,0.514932,77
1598,1,1,8,0.518861,36
1599,2,2,9,0.510789,80
1600,3,3,11,0.578412,48
1601,4,4,2,0.401150,80
1602,5,5,10,0.489143,55
1603,6,6,3,0.409004,79
1604,7,7,6,0.482477,73
1605,8,8,4,0.455696,22
1606,9,9,11,0.454239,33
1607,10,10,7,0.462302,78
1608,11,11,2,0.470502,59
1609,0,0,4,0.461914,67
1610,1,1,0,0.777529,131
1611,2,2,3,0.498197,70
1612,3,3,10,0.482001,48
1613,4,4,0,0.590869,22
1614,5,5,0,0.555136,41
1615,6,6,11,0.407604,22
1616,7,7,2,0.403251,24
1617,8,8,4,1.143000,521
1618,9,9,11,0.594399,50
1619,10,10,6,0.817620,222
1620,11,11,5,0.873244,141
1621,0,0,6,0.543915,31
1622,1,1,4,0.676906,107
1623,2,2,7,0.554441,28
1624,3,3,6,0.749040,116
1625,4,4,1,0.461398,51
1626,5,5,3,0.495842,74
1627,6,6,9,0.397621,66
1628,7,7,0,0.835146,182
1629,8,8,6,0.697878,223
1630,9,9,7,0.500856,37
1631,10,10,2,0.532596,76
1632,11,11,2,0.517572,32
1633,0,0,1,0.875736,204
1634,1,1,0,0.545081,60
1635,2,2,4,0.466714,48
1636,3,3,1,0.397876,63
1637,4,4,9,0.543679,49
1638,5,5,4,0.682941,115
1639,6,6,0,0.859424,218
1640,7,7,5,0.466713,48
1641,8,8,5,0.457155,55
1642,9,9,2,0.514208,55
1643,10,10,7,0.839474,241
1644,11,11,5,0.371621,67
1645,0,0,7,0.523186,49
1646,1,1,6,0.685196,172
1647,2,2,4,0.399625,33
1648,3,3,11,0.429804,80
1649,4,4,10,0.774284,208
1650,5,5,4,0.505307,58
1651,6,6,3,0.575494,74
1652,7,7,10,0.495347,34
1653,8,8,4,0.373244,51
1654,9,9,5,0.510453,74
1655,10,10,11,0.576124,68
1656,11,11,8,0.940011,936
1657,0,0,6,0.581372,53
1658,1,1,0,0.355318,55
1659,2,2,1,0.555056,60
1660,3,3,8,0.360088,77
1661,4,4,2,0.775046,136
1662,5,5,8,0.566545,77
1663,6,6,9,0.576672,28
1664,7,7,5,0.375167,51
1665,8,8,6,0.516227,27
1666,9,9,8,0.404671,50
1667,10,10,2,0.567158,49
1668,11,11,2,0.758043,217
1669,0,0,7,0.447790,67
1670,1,1,0,0.493829,21
1671,2,2,1,0.417719,66
1672,3,3,4,0.400661,35
1673,4,4,9,0.587928,65
1674,5,5,2,0.864727,145
1675,6,6,3,0.538594,38
1676,7,7,1,0.445779,65
1677,8,8,9,0.357866,78
1678,9,9,5,0.581548,35
1679,10,10,6,1.397916,775
1680,11,11,7,0.361651,26
1681,0,0,1,1.203947,742
1682,1,1,6,0.361379,65
1683,2,2,6,0.369336,20
1684,3,3,6,0.587313,25
1685,4,4,3,0.972608,937
1686,5,5,6,0.466415,48
1687,6,6,3,0.463924,22
1688,7,7,10,0.425428,73
1689,8,8,0,0.494591,77
1690,9,9,6,1.037359,379
1691,10,10,3,0.425249,59
1692,11,11,1,0.811382,140
1693,0,0,2,0.722752,89
1694,1,1,9,0.523299,60
1695,2,2,9,1.198896,404
1696,3,3,7,0.549994,47
1697,4,4,2,0.468828,70
1698,5,5,7,0.715273,226
1699,6,6,5,0.400381,66
1700,7,7,9,0.562641,75
1701,8,8,10,0.430071,71
1702,9,9,7,0.502613,42
1703,10,10,1,0.976391,261
1704,11,11,3,0.559681,41
1705,0,0,1,0.584601,38
1706,1,1,8,0.392543,71
1707,2,2,5,0.764534,204
1708,3,3,0,0.419455,61
1709,4,4,0,0.888957,148
1710,5,5,8,0.524782,20
1711,6,6,9,0.470168,77
1712,7,7,9,0.784499,237
1713,8,8,11,0.554290,72
1714,9,9,2,0.554726,57
1715,10,10,0,0.919909,520
1716,11,11,6,0.530757,51
1717,0,0,7,0.437533,40
1718,1,1,6,0.390794,65
1719,2,2,1,0.573428,62
1720,3,3,10,0.354179,62
1721,4,4,11,0.382447,49
1722,5,5,1,0.888373,97
1723,6,6,8,0.466404,52
1724,7,7,8,0.536604,54
1725,8,8,0,0.423439,28
1726,9,9,10,0.861009,203
1727,10,10,4,0.548572,51
1728,11,11,4,0.446088,52
1729,0,0,7,0.422758,33
1730,1,1,7,0.464854,32
1731,2,2,3,0.456372,71
1732,3,3,10,0.710154,181
1733,4,4,3,0.430068,24
1734,5,5,2,0.446285,24
1735,6,6,0,0.506854,31
1736,7,7,4,0.689514,158
1737,8,8,11,0.519186,54
1738,9,9,1,0.437618,33
1739,10,10,3,0.560984,73
1740,11,11,1,0.455037,27
1741,0,0,8,0.512174,35
1742,1,1,6,0.673739,143
1743,2,2,11,0.504445,71
1744,3,3,0,0.555198,65
1745,4,4,11,0.663523,190
1746,5,5,8,0.396327,49
1747,6,6,1,0.491622,22
1748,7,7,9,0.477697,36
1749,8,8,6,1.009566,543
1750,9,9,2,0.400114,40
1751,10,10,11,0.448616,57
1752,11,11,2,1.346065,993
1753,0,0,6,0.580402,52
1754,1,1,4,0.378771,25
1755,2,2,3,0.422218,55
1756,3,3,8,0.551432,64
1757,4,4,2,0.358243,35
1758,5,5,6,0.659834,167
1759,6,6,1,0.413665,48
1760,7,7,9,0.500964,61
1761,8,8,7,0.398539,42
1762,9,9,11,0.445425,58
1763,10,10,3,0.833937,114
1764,11,11,1,0.831716,144
1765,0,0,9,0.883841,153
1766,1,1,11,0.598299,68
1767,2,2,7,0.410132,45
1768,3,3,2,0.390420,46
1769,4,4,1,0.566726,27
1770,5,5,4,0.556081,39
1771,6,6,3,0.448183,60
1772,7,7,6,0.497664,69
1773,8,8,4,0.386779,62
1774,9,9,4,0.802571,182
1775,10,10,9,0.660843,145
1776,11,11,3,0.477288,26
1777,0,0,6,0.445991,71
1778,1,1,2,0.592826,60
1779,2,2,10,0.531326,21
1780,3,3,1,0.816709,180
1781,4,4,7,0.838937,156
1782,5,5,6,0.367744,41
1783,6,6,0,0.654457,109
1784,7,7,10,0.578615,69
1785,8,8,9,0.591297,68
1786,9,9,11,0.434749,21
1787,10,10,5,0.554773,73
1788,11,11,7,0.591185,24
1789,0,0,5,0.495776,61
1790,1,1,10,0.457346,62
1791,2,2,10,0.390874,22
1792,3,3,8,0.420062,34
1793,4,4,11,0.671053,157
1794,5,5,2,0.495403,57
1795,6,6,3,0.579635,24
1796,7,7,11,0.415271,36
1797,8,8,11,0.427598,67
1798,9,9,7,0.872776,183
1799,10,10,4,0.561798,29
1800,11,11,3,0.479419,60
1801,0,0,5,0.733358,196
1802,1,1,5,0.512060,67
1803,2,2,5,0.393056,48
1804,3,3,2,0.557033,47
1805,4,4,0,0.420239,31
1806,5,5,1,0.481741,61
